,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
52658,DEU,Europe,Germany,2021-07-26,3764441.0,1423.0,1603.0,91573.0,39.0,24.143,44867.935999999994,16.961,19.105999999999998,1091.448,0.465,0.28800000000000003,1.32,369.0,4.398,,,,,586.0,6.984,,,,,85280.0,1.016,,,tests performed,90424877.0,51174848.0,41621750.0,1564.0,340334.0,463559.0,107.78,60.99,49.61,0.0,5525.0,109972.0,0.131,67.59,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52659,DEU,Europe,Germany,2021-07-27,3766501.0,2060.0,1665.0,91592.0,19.0,24.143,44892.489,24.553,19.845,1091.674,0.226,0.28800000000000003,1.32,370.0,4.41,,,,,572.0,6.818,,,,,85054.0,1.014,,,tests performed,90980977.0,51287149.0,42078503.0,1626.0,556100.0,455865.0,108.44,61.13,50.15,0.0,5433.0,105728.0,0.126,67.59,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52660,DEU,Europe,Germany,2021-07-28,3769552.0,3051.0,1865.0,91709.0,117.0,34.714,44928.85400000001,36.365,22.229,1093.069,1.395,0.414,1.32,356.0,4.243,,,,,635.0,7.568,,,,,84827.0,1.011,,,tests performed,91675025.0,51424478.0,42648895.0,1792.0,694048.0,446665.0,109.27,61.29,50.83,0.0,5324.0,101007.0,0.12,67.59,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52661,DEU,Europe,Germany,2021-07-29,3772326.0,2774.0,1985.8570000000002,91622.0,-87.0,16.714000000000002,44961.917,33.063,23.669,1092.032,-1.037,0.19899999999999998,1.32,347.0,4.136,,,,,681.0,8.117,,,,,84601.0,1.008,,,tests performed,92255938.0,51545632.0,43123288.0,1938.0,580913.0,440390.0,109.96,61.44,51.4,0.0,5249.0,98821.0,0.11800000000000001,67.59,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52662,DEU,Europe,Germany,2021-07-30,3774918.0,2592.0,2089.571,91663.0,41.0,21.285999999999998,44992.810999999994,30.894000000000002,24.905,1092.521,0.489,0.254,1.31,352.0,4.195,,,,,711.0,8.474,,,,,84374.0,1.006,,,tests performed,92756260.0,51657422.0,43527663.0,2259.0,500322.0,429877.0,110.56,61.57,51.88,0.0,5124.0,95759.0,0.114,67.59,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52663,DEU,Europe,Germany,2021-07-31,3776724.0,1806.0,2122.143,91666.0,3.0,19.285999999999998,45014.335999999996,21.526,25.294,1092.556,0.036000000000000004,0.23,1.31,361.0,4.303,,,,,748.0,8.915,,,,,84148.0,1.003,,,tests performed,92952210.0,51717936.0,43675402.0,2461.0,195950.0,427506.0,110.79,61.64,52.06,0.0,5095.0,95057.0,0.113,67.59,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52664,DEU,Europe,Germany,2021-08-01,3778277.0,1553.0,2179.857,91666.0,0.0,18.857,45032.846,18.51,25.980999999999998,1092.556,0.0,0.225,1.3,364.0,4.338,,,,,754.0,8.987,,67769082.0,807.732,,83921.0,1.0,0.028999999999999998,34.5,tests performed,93069935.0,51755170.0,43761758.0,2633.0,117725.0,426485.0,110.93,61.69,52.16,0.0,5083.0,94886.0,0.113,64.81,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,43851.7,2.86,-3.0,522.663335227284
52665,DEU,Europe,Germany,2021-08-02,3779797.0,1520.0,2193.714,91685.0,19.0,16.0,45050.962999999996,18.117,26.147,1092.7830000000001,0.226,0.191,1.3,378.0,4.505,,,,,784.0,9.344,,,,,84057.0,1.002,,,tests performed,93365085.0,51826020.0,43997071.0,2791.0,295150.0,420030.0,111.28,61.77,52.44,0.0,5006.0,93025.0,0.111,64.81,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52666,DEU,Europe,Germany,2021-08-03,3782344.0,2547.0,2263.286,91710.0,25.0,16.857,45081.32,30.357,26.976,1093.0810000000001,0.298,0.201,1.31,378.0,4.505,,,,,860.0,10.25,,,,,84192.0,1.003,,,tests performed,93829387.0,51917100.0,44383395.0,3033.0,464302.0,406916.0,111.83,61.88,52.9,0.0,4850.0,89993.0,0.107,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52667,DEU,Europe,Germany,2021-08-04,3786003.0,3659.0,2350.143,91736.0,26.0,3.8569999999999998,45124.931,43.611000000000004,28.011,1093.391,0.31,0.046,1.32,392.0,4.672,,,171.0,2.0380000000000003,883.0,10.524000000000001,,,,,84327.0,1.005,,,tests performed,94405510.0,52028891.0,44860323.0,3321.0,576123.0,390069.0,112.52,62.01,53.47,0.0,4649.0,86345.0,0.10300000000000001,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52668,DEU,Europe,Germany,2021-08-05,3789460.0,3457.0,2447.714,91761.0,25.0,19.857,45166.135,41.20399999999999,29.174,1093.6889999999999,0.298,0.237,1.33,387.0,4.613,,,180.0,2.145,888.0,10.584000000000001,,,,,84462.0,1.0070000000000001,,,tests performed,94926132.0,52129907.0,45294173.0,3554.0,520622.0,381456.0,113.14,62.13,53.99,0.0,4547.0,83468.0,0.099,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52669,DEU,Europe,Germany,2021-08-06,3792848.0,3388.0,2561.429,91785.0,24.0,17.429000000000002,45206.515999999996,40.381,30.529,1093.975,0.28600000000000003,0.20800000000000002,1.34,393.0,4.684,,,175.0,2.086,929.0,11.073,,,,,84597.0,1.008,,,tests performed,95369332.0,52227145.0,45655187.0,3816.0,443200.0,373296.0,113.67,62.25,54.42,0.0,4449.0,81389.0,0.09699999999999999,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52670,DEU,Europe,Germany,2021-08-07,3795609.0,2761.0,2697.857,91789.0,4.0,17.570999999999998,45239.424000000006,32.908,32.155,1094.022,0.048,0.209,1.35,416.0,4.958,,,173.0,2.062,959.0,11.43,,,,,84732.0,1.01,,,tests performed,95555618.0,52281717.0,45799477.0,4249.0,186286.0,371915.0,113.89,62.31,54.59,0.01,4433.0,80540.0,0.096,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52671,DEU,Europe,Germany,2021-08-08,3797849.0,2240.0,2796.0,91791.0,2.0,17.857,45266.123,26.698,33.325,1094.046,0.024,0.213,1.35,434.0,5.172999999999999,,,179.0,2.133,1001.0,11.931,,68363152.0,814.812,,84867.0,1.012,0.038,26.3,tests performed,95671942.0,52309495.0,45891864.0,4393.0,116324.0,371715.0,114.03,62.35,54.7,0.01,4430.0,79189.0,0.094,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,43450.2,2.8,-2.31,517.877903212248
52672,DEU,Europe,Germany,2021-08-09,3800069.0,2220.0,2896.0,91810.0,19.0,17.857,45292.582,26.46,34.516999999999996,1094.2730000000001,0.226,0.213,1.36,456.0,5.435,,,191.0,2.2769999999999997,1012.0,12.062000000000001,,,,,84390.0,1.006,,,tests performed,95968145.0,52370739.0,46135540.0,4686.0,296203.0,371866.0,114.38,62.42,54.99,0.01,4432.0,77817.0,0.09300000000000001,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52673,DEU,Europe,Germany,2021-08-10,3803351.0,3282.0,3001.0,91824.0,14.0,16.285999999999998,45331.7,39.118,35.769,1094.44,0.16699999999999998,0.19399999999999998,1.38,443.0,5.28,,,197.0,2.3480000000000003,1060.0,12.634,,,,,83912.0,1.0,,,tests performed,96400067.0,52457089.0,46492244.0,4900.0,431922.0,367240.0,114.9,62.52,55.41,0.01,4377.0,77141.0,0.092,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52674,DEU,Europe,Germany,2021-08-11,3808838.0,5487.0,3262.143,91841.0,17.0,15.0,45397.099,65.399,38.881,1094.642,0.203,0.179,1.4,454.0,5.4110000000000005,,,216.0,2.574,1160.0,13.825999999999999,,,,,83434.0,0.9940000000000001,,,tests performed,96945389.0,52578498.0,46931598.0,5234.0,545322.0,362840.0,115.55,62.67,55.94,0.01,4325.0,78515.0,0.094,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52675,DEU,Europe,Germany,2021-08-12,3814335.0,5497.0,3553.571,91860.0,19.0,14.142999999999999,45462.617,65.518,42.355,1094.869,0.226,0.16899999999999998,1.42,472.0,5.626,,,230.0,2.741,1288.0,15.352,,,,,82957.0,0.9890000000000001,,,tests performed,97420511.0,52698543.0,47305100.0,5610.0,475122.0,356340.0,116.11,62.81,56.38,0.01,4247.0,81234.0,0.09699999999999999,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52676,DEU,Europe,Germany,2021-08-13,3819871.0,5536.0,3860.429,91871.0,11.0,12.286,45528.6,65.983,46.012,1095.0,0.131,0.146,1.43,480.0,5.721,,,244.0,2.908,1405.0,16.746,,,,,82479.0,0.983,,,tests performed,97846118.0,52814401.0,47634105.0,6027.0,425607.0,353827.0,116.62,62.95,56.77,0.01,4217.0,83894.0,0.1,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52677,DEU,Europe,Germany,2021-08-14,3824546.0,4675.0,4133.857,91874.0,3.0,12.142999999999999,45584.320999999996,55.721000000000004,49.271,1095.036,0.036000000000000004,0.145,1.43,489.0,5.827999999999999,,,261.0,3.111,1511.0,18.009,,,,,82001.0,0.977,,,tests performed,98042522.0,52882053.0,47778598.0,6329.0,196404.0,355272.0,116.86,63.03,56.95,0.01,4234.0,85762.0,0.102,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52678,DEU,Europe,Germany,2021-08-15,3828278.0,3732.0,4347.0,91878.0,4.0,12.429,45628.802,44.481,51.81100000000001,1095.083,0.048,0.14800000000000002,1.42,517.0,6.162000000000001,,,277.0,3.302,1585.0,18.891,,68933818.0,821.6139999999999,,81524.0,0.972,0.06,16.7,tests performed,98160575.0,52920253.0,47865345.0,6516.0,118053.0,355519.0,117.0,63.08,57.05,0.01,4237.0,87251.0,0.10400000000000001,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,43952.7,2.8,2.95,523.867142533681
52679,DEU,Europe,Germany,2021-08-16,3831827.0,3549.0,4536.857,91905.0,27.0,13.571,45671.102,42.3,54.074,1095.405,0.322,0.162,1.42,547.0,6.52,,,298.0,3.552,1658.0,19.762,,,,,84036.0,1.002,,,tests performed,98427152.0,53003279.0,48062340.0,6759.0,266577.0,351287.0,117.31,63.17,57.28,0.01,4187.0,90363.0,0.10800000000000001,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52680,DEU,Europe,Germany,2021-08-17,3837218.0,5391.0,4838.143,91927.0,22.0,14.714,45735.357,64.255,57.665,1095.667,0.262,0.175,1.43,576.0,6.865,,,316.0,3.766,1782.0,21.239,,,,,86548.0,1.032,,,tests performed,98789743.0,53117215.0,48326105.0,7037.0,362591.0,341382.0,117.75,63.31,57.6,0.01,4069.0,94304.0,0.11199999999999999,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52681,DEU,Europe,Germany,2021-08-18,3846226.0,9008.0,5341.143,91949.0,22.0,15.429,45842.722,107.365,63.66,1095.9289999999999,0.262,0.184,1.44,600.0,7.151,,,329.0,3.9210000000000003,1919.0,22.872,,,,,89060.0,1.061,,,tests performed,99214112.0,53254578.0,48631118.0,7374.0,424369.0,324103.0,118.25,63.47,57.96,0.01,3863.0,96583.0,0.115,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52682,DEU,Europe,Germany,2021-08-19,3854529.0,8303.0,5742.0,91963.0,14.0,14.714,45941.685,98.962,68.438,1096.096,0.16699999999999998,0.175,1.44,623.0,7.425,,,344.0,4.1,2029.0,24.183000000000003,,,,,91573.0,1.091,,,tests performed,99549233.0,53375475.0,48862999.0,7766.0,335121.0,304103.0,118.65,63.62,58.24,0.01,3625.0,96705.0,0.115,59.26,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52683,DEU,Europe,Germany,2021-08-20,3863495.0,8966.0,6232.0,91980.0,17.0,15.571,46048.55,106.865,74.278,1096.299,0.203,0.18600000000000003,1.44,652.0,7.771,,,364.0,4.338,2130.0,25.386999999999997,,,,,94085.0,1.121,,,tests performed,99892428.0,53508050.0,49094754.0,8224.0,343195.0,292330.0,119.06,63.78,58.52,0.01,3484.0,99093.0,0.11800000000000001,56.48,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52684,DEU,Europe,Germany,2021-08-21,3870095.0,6600.0,6507.0,91983.0,3.0,15.571,46127.21400000001,78.665,77.556,1096.335,0.036000000000000004,0.18600000000000003,1.43,682.0,8.129,,,373.0,4.446000000000001,2211.0,26.353,,,,,96597.0,1.151,,,tests performed,100049171.0,53581621.0,49191693.0,8587.0,156743.0,286664.0,119.25,63.86,58.63,0.01,3417.0,99938.0,0.11900000000000001,56.48,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52685,DEU,Europe,Germany,2021-08-22,3876041.0,5946.0,6823.286,91987.0,4.0,15.571,46198.084,70.87,81.32600000000001,1096.382,0.048,0.18600000000000003,1.42,714.0,8.51,,,403.0,4.803,2284.0,27.223000000000003,,69627583.0,829.883,,99109.0,1.181,0.078,12.8,tests performed,100143530.0,53621772.0,49251479.0,8946.0,94359.0,283279.0,119.36,63.91,58.7,0.01,3376.0,100217.0,0.11900000000000001,56.48,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,44518.0,2.81,3.36,530.604887784241
52686,DEU,Europe,Germany,2021-08-23,3881633.0,5592.0,7115.143,92028.0,41.0,17.570999999999998,46264.734000000004,66.65,84.805,1096.871,0.489,0.209,1.41,776.0,9.249,,,422.0,5.03,2347.0,27.974,,,,,102594.0,1.2229999999999999,,,tests performed,100376834.0,53713716.0,49406125.0,9296.0,233304.0,278526.0,119.64,64.02,58.89,0.01,3320.0,101491.0,0.121,56.48,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52687,DEU,Europe,Germany,2021-08-24,3898287.0,16654.0,8724.143,92067.0,39.0,20.0,46463.231,198.497,103.98200000000001,1097.336,0.465,0.23800000000000002,1.4,805.0,9.595,,,437.0,5.209,2491.0,29.69,,,,,106078.0,1.264,,,tests performed,100675168.0,53835563.0,49598336.0,9787.0,298334.0,269346.0,119.99,64.17,59.12,0.01,3210.0,102621.0,0.122,62.04,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52688,DEU,Europe,Germany,2021-08-25,3911562.0,13275.0,9333.714,92090.0,23.0,20.143,46621.455,158.22299999999998,111.24700000000001,1097.61,0.27399999999999997,0.24,1.36,836.0,9.964,,,449.0,5.352,2674.0,31.871,,,,,109563.0,1.306,,,tests performed,101018146.0,53977125.0,49817446.0,10344.0,342978.0,257719.0,120.4,64.33,59.38,0.01,3072.0,103221.0,0.12300000000000001,62.04,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52689,DEU,Europe,Germany,2021-08-26,3923250.0,11688.0,9817.286,92108.0,18.0,20.714000000000002,46760.763,139.308,117.01100000000001,1097.825,0.215,0.247,1.31,869.0,10.357999999999999,,,488.0,5.816,2835.0,33.79,,,,,113047.0,1.347,,,tests performed,101319205.0,54110682.0,50002329.0,10965.0,301059.0,252853.0,120.76,64.49,59.6,0.01,3014.0,105030.0,0.125,62.04,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52690,DEU,Europe,Germany,2021-08-27,3925190.0,1940.0,8813.571,92125.0,17.0,20.714000000000002,46783.885,23.123,105.04799999999999,1098.027,0.203,0.247,1.27,925.0,11.025,,,503.0,5.995,2938.0,35.018,,,,,116532.0,1.389,,,tests performed,101572808.0,54225013.0,50159024.0,12214.0,253603.0,240054.0,121.06,64.63,59.78,0.01,2861.0,102423.0,0.122,62.04,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52691,DEU,Europe,Germany,2021-08-28,3933585.0,8395.0,9070.0,92136.0,11.0,21.857,46883.944,100.059,108.104,1098.1580000000001,0.131,0.261,1.27,974.0,11.609000000000002,,,517.0,6.162000000000001,3052.0,36.376,,,,,120016.0,1.43,,,tests performed,101710432.0,54295834.0,50239845.0,13038.0,137624.0,237323.0,121.23,64.71,59.88,0.02,2829.0,102030.0,0.122,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52692,DEU,Europe,Germany,2021-08-29,3940212.0,6627.0,9167.286,92146.0,10.0,22.714000000000002,46962.931,78.986,109.264,1098.278,0.11900000000000001,0.271,1.26,1011.0,12.05,,,525.0,6.257000000000001,3160.0,37.664,,70492088.0,840.187,,123501.0,1.472,0.08199999999999999,12.2,tests performed,101795900.0,54333427.0,50293353.0,13835.0,85468.0,236053.0,121.33,64.76,59.94,0.02,2813.0,101665.0,0.121,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,44986.5,2.81,2.81,536.188885042135
52693,DEU,Europe,Germany,2021-08-30,3947035.0,6823.0,9343.143,92208.0,62.0,25.714000000000002,47044.253,81.32300000000001,111.36,1099.016,0.7390000000000001,0.306,1.25,1069.0,12.741,,,548.0,6.532,3184.0,37.95,,,,,125236.0,1.493,,,tests performed,101988237.0,54418190.0,50411541.0,16002.0,192337.0,230200.0,121.56,64.86,60.08,0.02,2744.0,100639.0,0.12,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52694,DEU,Europe,Germany,2021-08-31,3965681.0,18646.0,9627.714,92229.0,21.0,23.143,47266.492999999995,222.24,114.75200000000001,1099.267,0.25,0.276,1.24,1096.0,13.062999999999999,,,578.0,6.888999999999999,3158.0,37.64,,,,,126971.0,1.5130000000000001,,,tests performed,102231905.0,54529783.0,50554068.0,19670.0,243668.0,222391.0,121.85,64.99,60.25,0.02,2651.0,99174.0,0.11800000000000001,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52695,DEU,Europe,Germany,2021-09-01,3979839.0,14158.0,9753.857,92262.0,33.0,24.570999999999998,47435.24,168.748,116.255,1099.66,0.39299999999999996,0.293,1.21,1136.0,13.54,,,611.0,7.282,3185.0,37.961999999999996,,,,,128706.0,1.534,,,tests performed,102528160.0,54655645.0,50723714.0,35374.0,296255.0,215716.0,122.2,65.14,60.46,0.04,2571.0,96931.0,0.11599999999999999,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52696,DEU,Europe,Germany,2021-09-02,3993789.0,13950.0,10077.0,92307.0,45.0,28.429000000000002,47601.509000000005,166.268,120.10700000000001,1100.1960000000001,0.536,0.33899999999999997,1.17,1170.0,13.945,,,620.0,7.39,3189.0,38.009,,,,,130441.0,1.555,,,tests performed,102786253.0,54768507.0,50865793.0,52682.0,258093.0,209578.0,122.51,65.28,60.63,0.06,2498.0,93975.0,0.11199999999999999,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52697,DEU,Europe,Germany,2021-09-03,3996688.0,2899.0,10214.0,92331.0,24.0,29.429000000000002,47636.062000000005,34.553000000000004,121.73899999999999,1100.482,0.28600000000000003,0.35100000000000003,1.15,1217.0,14.505,,,641.0,7.64,3218.0,38.355,,,,,132176.0,1.575,,,tests performed,103033877.0,54875552.0,51004931.0,69074.0,247624.0,208724.0,122.8,65.41,60.79,0.08,2488.0,92934.0,0.111,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52698,DEU,Europe,Germany,2021-09-04,4005632.0,8944.0,10292.429,92351.0,20.0,30.714000000000002,47742.664000000004,106.603,122.67399999999999,1100.721,0.23800000000000002,0.366,1.14,1261.0,15.03,,,656.0,7.819,3256.0,38.808,,,,,133911.0,1.5959999999999999,,,tests performed,103142102.0,54924302.0,51069615.0,73737.0,108225.0,204524.0,122.93,65.46,60.87,0.09,2438.0,89781.0,0.107,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52699,DEU,Europe,Germany,2021-09-05,4013808.0,8176.0,10513.714,92360.0,9.0,30.570999999999998,47840.113,97.449,125.31200000000001,1100.828,0.107,0.364,1.13,1287.0,15.34,,,681.0,8.117,3249.0,38.724000000000004,,71441607.0,851.5039999999999,,135646.0,1.617,0.087,11.5,tests performed,103206869.0,54952823.0,51107713.0,77079.0,64767.0,201567.0,123.01,65.5,60.91,0.09,2402.0,88485.0,0.105,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,45464.2,2.81,2.84,541.882536034869
52700,DEU,Europe,Germany,2021-09-06,4020587.0,6779.0,10507.428999999998,92419.0,59.0,30.143,47920.91099999999,80.798,125.23700000000001,1101.531,0.703,0.359,1.12,1322.0,15.757,,,705.0,8.402999999999999,3247.0,38.701,,,,,136962.0,1.632,,,tests performed,103362327.0,55017221.0,51192319.0,92277.0,155458.0,196299.0,123.2,65.57,61.02,0.11,2340.0,85576.0,0.102,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52701,DEU,Europe,Germany,2021-09-07,4039667.0,19080.0,10569.428999999998,92463.0,44.0,33.429,48148.323,227.412,125.976,1102.056,0.524,0.39799999999999996,1.11,1349.0,16.079,,,721.0,8.594,3271.0,38.986999999999995,,,,,138279.0,1.6480000000000001,,,tests performed,103585982.0,55110054.0,51311119.0,115199.0,223655.0,193440.0,123.46,65.69,61.16,0.14,2306.0,82896.0,0.099,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52702,DEU,Europe,Germany,2021-09-08,4044777.0,5110.0,9276.857,92463.0,0.0,28.714000000000002,48209.22900000001,60.905,110.57,1102.056,0.0,0.342,1.08,1387.0,16.531,,,713.0,8.498,3279.0,39.082,,,,,139595.0,1.6640000000000001,,,tests performed,103847110.0,55215053.0,51452454.0,142282.0,261128.0,188421.0,123.77,65.81,61.33,0.17,2246.0,79915.0,0.095,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52703,DEU,Europe,Germany,2021-09-09,4068495.0,23718.0,10672.286,92559.0,96.0,36.0,48491.920999999995,282.692,127.20200000000001,1103.2,1.1440000000000001,0.429,1.08,1396.0,16.639,,,704.0,8.391,3277.0,39.058,,,,,140912.0,1.68,,,tests performed,104103332.0,55318959.0,51589287.0,171030.0,256222.0,188154.0,124.08,65.93,61.49,0.2,2243.0,78636.0,0.094,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52704,DEU,Europe,Germany,2021-09-10,4071643.0,3148.0,10707.857,92604.0,45.0,39.0,48529.442,37.521,127.626,1103.736,0.536,0.465,1.05,1412.0,16.829,,,702.0,8.367,3301.0,39.344,,,,,142229.0,1.695,,,tests performed,104331442.0,55408703.0,51721191.0,192925.0,228110.0,185366.0,124.35,66.04,61.65,0.23,2209.0,76164.0,0.091,60.19,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
